Usuarios que tomaron bicicleta: ,37.0,33.0,25.0,29.0,25.0,29.0,27.0,24.0,25.0,28.0,22.0,15.0,25.0,29.0,36.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,50.0,46.0,38.0,42.0,38.0,42.0,40.0,37.0,38.0,41.0,35.0,28.0,38.0,42.0,49.0
Usuarios que esperaron dejar bicicleta: ,28.0,29.0,19.0,24.0,22.0,24.0,22.0,16.0,15.0,20.0,17.0,15.0,20.0,23.0,21.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.56,0.6304347826086957,0.5,0.5714285714285714,0.5789473684210527,0.5714285714285714,0.55,0.43243243243243246,0.39473684210526316,0.4878048780487805,0.4857142857142857,0.5357142857142857,0.5263157894736842,0.5476190476190477,0.42857142857142855
Tiempo promedio de espera para dejar bicicleta: ,49.860294603964455,76.01495922619142,62.527525082996675,64.25823143638672,74.34622118050822,59.98154237470251,74.39930290896723,53.55849050459056,46.952572166260346,45.54673446005899,45.34830813189844,104.09264087614959,67.02342154270609,72.80899627002036,12.723280719500615
Tiempo que estuvo llena: ,262.18148691254044,292.32754557049475,260.48115646978044,277.48412281829076,274.33771760802557,262.70793517267373,256.6770191476412,262.2777951498311,257.36217547359365,244.12265324007424,270.7639808438222,278.4803999875546,287.07316594230326,275.9467406780676,223.1474831151417
Balance: ,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
