Usuarios que tomaron bicicleta: ,34.0,38.0,41.0,47.0,45.0,30.0,36.0,40.0,38.0,34.0,39.0,41.0,46.0,31.0,44.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,45.0,44.0,56.0,44.0,38.0,45.0,46.0,47.0,43.0,44.0,38.0,46.0,46.0,43.0,34.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.2857142857142857,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,3.5351077278244913,0.0,0.0,11.616023415807527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,144.4484811906698,0.0,0.0,193.12898510130452,0.0,0.0,4.992982763747875,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,11.0,6.0,15.0,-3.0,-7.0,15.0,10.0,7.0,5.0,10.0,-1.0,5.0,0.0,12.0,-10.0
