Usuarios que tomaron bicicleta: ,77.0,64.0,73.0,71.0,87.0,63.0,74.0,88.0,72.0,68.0,76.0,81.0,70.0,95.0,72.0
Usuarios que esperaron tomar bicicleta: ,30.0,0.0,0.0,0.0,37.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,40.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.38961038961038963,0.0,0.0,0.0,0.42528735632183906,0.0,0.013513513513513514,0.06818181818181818,0.0,0.0,0.06578947368421052,0.0,0.0,0.42105263157894735,0.0
Tiempo promedio de espera para tomar bicicleta: ,16.254969281935843,0.0,0.0,0.0,7.388846448482796,0.0,0.146744166821229,0.4970014970426559,0.0,0.0,0.6449738727498143,0.0,0.0,19.817628006331642,0.0
Tiempo que estuvo vacía: ,238.28326359838582,0.0,0.0,0.0,232.8868103133304,0.0,18.60303451065107,49.41969608612453,0.0,0.0,64.01391196687825,0.0,0.0,252.97086414825824,0.0
Usuarios que dejaron bicicleta: ,60.0,62.0,64.0,64.0,70.0,79.0,57.0,76.0,68.0,64.0,59.0,79.0,61.0,78.0,70.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,17.644686139109492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,285.21366533822095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-17.0,-2.0,-9.0,-7.0,-17.0,16.0,-17.0,-12.0,-4.0,-4.0,-17.0,-2.0,-9.0,-17.0,-2.0
