Usuarios que tomaron bicicleta: ,45.0,36.0,42.0,40.0,39.0,41.0,42.0,48.0,52.0,42.0,41.0,42.0,33.0,39.0,35.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,57.0,48.0,54.0,52.0,47.0,53.0,54.0,60.0,64.0,54.0,53.0,54.0,45.0,51.0,47.0
Usuarios que esperaron dejar bicicleta: ,41.0,26.0,38.0,18.0,0.0,36.0,38.0,42.0,39.0,29.0,27.0,36.0,31.0,27.0,29.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.7192982456140351,0.5416666666666666,0.7037037037037037,0.34615384615384615,0.0,0.6792452830188679,0.7037037037037037,0.7,0.609375,0.5370370370370371,0.5094339622641509,0.6666666666666666,0.6888888888888889,0.5294117647058824,0.6170212765957447
Tiempo promedio de espera para dejar bicicleta: ,39.518902245938314,39.01995284831298,70.34107972042587,9.63940918411237,0.0,36.22471399885988,45.83307704150088,44.27777181791654,18.777027285294047,37.01736938157489,30.32922783009671,34.60316441690487,53.789942607551254,42.21650850489637,56.048098649881915
Tiempo que estuvo llena: ,310.3907171012978,267.797386416245,317.41027300720475,205.1298979051362,0.0,301.40584803994545,317.8746213260976,304.73789547069094,289.5232042189168,257.50118781923993,247.3274452905345,287.85991411547303,293.166887248415,257.1261807296065,302.3265649352976
Balance: ,12.0,12.0,12.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
