21
9
16
1
3
3
1
3
3
21
1
7
1
1
1
5
1
1
0
7
4
2
2
0
2
2
1
7
31
3
0
14
3
24
25
16
10
17
8
7
35
7
30
11
13
8
5
10
25
13
2
16
12
14
4
16
9
11
7
27
9
13
13
21
9
21
21
14
14
21
7
18
19
9
14
19
11
29
12
10
21
7
6
19
15
20
10
6
7
9
15
8
14
11
8
19
13
24
21
10
12
9
24
9
9
18
33
36
19
15
23
12
5
11
8
11
16
12
35
13
8
17
19
33
26
15
17
6
11
13
6
18
23
7
26
6
26
22
15
13
23
20
16
20
18
22
15
21
17
21
22
16
12
30
23
12
18
35
22
28
16
26
28
15
15
19
19
17
17
17
23
16
17
31
23
28
8
15
14
28
19
10
35
20
15
16
11
9
14
20
14
27
28
16
16
12
1
2
9
11
2
8
14
22
7
1
5
27
6
20
27
31
9
6
10
17
0
15
8
6
2
5
19
10
9
0
2
0
7
1
12
4
0
11
1
4
23
21
0
14
12
12
11
13
10
4
1
9
6
1
17
2
3
29
34
27
7
18
24
22
0
21
25
25
34
34
27
22
20
26
32
32
33
31
23
18
17
16
18
11
15
10
11
21
15
15
14
13
16
7
9
13
21
13
27
24
22
14
13
16
9
8
16
15
4
20
11
12
15
9
13
17
17
7
4
11
11
7
12
17
16
11
11
8
12
2
16
14
19
13
17
11
11
12
13
10
12
10
9
22
14
13
11
14
7
9
14
9
12
17
17
22
16
14
7
12
7
10
19
18
17
9
17
14
21
11
10
16
21
10
6
11
9
19
9
20
25
10
18
16
17
9
10
11
24
14
12
13
20
33
15
10
20
23
15
19
10
19
19
21
21
10
21
8
17
9
11
20
11
8
18
14
14
10
17
17
12
12
14
9
17
12
12
7
11
18
7
10
11
11
11
18
7
18
19
7
13
12
8
24
19
18
24
10
16
16
16
21
9
23
13
12
