Usuarios que tomaron bicicleta: ,32.0,29.0,43.0,45.0,40.0,25.0,26.0,26.0,31.0,31.0,38.0,32.0,32.0,31.0,45.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,45.0,42.0,56.0,58.0,53.0,38.0,39.0,39.0,44.0,44.0,51.0,45.0,45.0,44.0,58.0
Usuarios que esperaron dejar bicicleta: ,27.0,26.0,42.0,19.0,26.0,23.0,22.0,18.0,28.0,27.0,28.0,22.0,31.0,26.0,30.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.6,0.6190476190476191,0.75,0.3275862068965517,0.49056603773584906,0.6052631578947368,0.5641025641025641,0.46153846153846156,0.6363636363636364,0.6136363636363636,0.5490196078431373,0.4888888888888889,0.6888888888888889,0.5909090909090909,0.5172413793103449
Tiempo promedio de espera para dejar bicicleta: ,53.865779694558356,51.294183835890486,46.63366396149501,5.580301444978352,36.1571426747302,56.68674749037053,57.14041067747681,49.97068268826941,71.1613401451909,69.27843742420431,29.608868049314935,44.92209710020698,72.25043672761255,50.261163423058726,32.66375357596585
Tiempo que estuvo llena: ,265.67323071457605,309.1666027131507,318.0852988469555,178.32272793918975,255.23702626260535,277.1071327132322,273.7188091537348,283.5259609441481,303.69192883022833,284.67418460059764,266.713415287044,262.553588309891,311.97546501030587,272.5985947467737,249.907780368173
Balance: ,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
