Usuarios que tomaron bicicleta: ,13.0,20.0,25.0,19.0,23.0,23.0,17.0,13.0,12.0,24.0,23.0,20.0,16.0,22.0,23.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.28,0.0,0.13043478260869565,0.21739130434782608,0.0,0.0,0.0,0.08333333333333333,0.2608695652173913,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,27.02948890239075,0.0,1.8279270686791065,5.45653042679513,0.0,0.0,0.0,3.098281294169612,13.179995297113976,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,222.88293299231876,0.0,127.16681635368735,184.6515608955612,0.0,0.0,0.0,93.7947929767904,137.2557056241522,49.916331493907364,0.0,0.0,3.079831813998169
Usuarios que dejaron bicicleta: ,14.0,13.0,13.0,17.0,12.0,13.0,8.0,9.0,16.0,12.0,11.0,8.0,19.0,16.0,14.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,1.0,-7.0,-12.0,-2.0,-11.0,-10.0,-9.0,-4.0,4.0,-12.0,-12.0,-12.0,3.0,-6.0,-9.0
