Usuarios que tomaron bicicleta: ,6.0,19.0,16.0,19.0,23.0,21.0,12.0,18.0,19.0,18.0,16.0,18.0,17.0,19.0,25.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,9.0,0.0,1.0,0.0,5.0,0.0,11.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.10526315789473684,0.0,0.2857142857142857,0.25,0.0,0.47368421052631576,0.0,0.0625,0.0,0.29411764705882354,0.0,0.44
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,3.5508788398143842,0.0,8.595851314429545,22.319321567987135,0.0,25.760955282671997,0.0,8.886350998659712,0.0,17.35608709918717,0.0,29.180732646229263
Tiempo que estuvo vacía: ,0.0,61.57226306431056,0.0,124.62607318370635,0.40138684856572127,127.44443412079357,278.12282916707875,0.0,260.8130546360944,0.0,185.054263025188,102.4539074611119,201.79517741479827,79.5061038490872,244.48745003842123
Usuarios que dejaron bicicleta: ,5.0,10.0,12.0,10.0,16.0,12.0,3.0,12.0,10.0,15.0,7.0,9.0,8.0,13.0,16.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-1.0,-9.0,-4.0,-9.0,-7.0,-9.0,-9.0,-6.0,-9.0,-3.0,-9.0,-9.0,-9.0,-6.0,-9.0
