Usuarios que tomaron bicicleta: ,14.0,19.0,14.0,17.0,16.0,10.0,18.0,15.0,16.0,23.0,16.0,16.0,14.0,11.0,22.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,26.0,26.0,26.0,29.0,28.0,22.0,30.0,27.0,19.0,34.0,28.0,28.0,23.0,23.0,34.0
Usuarios que esperaron dejar bicicleta: ,7.0,0.0,6.0,7.0,12.0,6.0,13.0,10.0,1.0,3.0,6.0,7.0,0.0,5.0,8.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.2692307692307692,0.0,0.23076923076923078,0.2413793103448276,0.42857142857142855,0.2727272727272727,0.43333333333333335,0.37037037037037035,0.05263157894736842,0.08823529411764706,0.21428571428571427,0.25,0.0,0.21739130434782608,0.23529411764705882
Tiempo promedio de espera para dejar bicicleta: ,32.336537459618015,0.0,20.058859825858654,15.474768260183232,46.08483827093789,23.233395496490882,27.46632302940894,25.35865898670004,0.6269722377879368,0.71260624073527,8.873025089559393,7.27016397862,0.0,25.201874782195933,3.675166731999938
Tiempo que estuvo llena: ,216.01500433498256,22.3201289765841,243.58462028838028,212.90619505689926,272.3441961151929,243.86051313020377,240.1380060524286,242.07157529563537,57.764364422055365,132.43159386590168,141.49903297882884,164.55086360862293,0.0,247.36929013472584,184.66062436202765
Balance: ,12.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,3.0,11.0,12.0,12.0,9.0,12.0,12.0
