Usuarios que tomaron bicicleta: ,30.0,33.0,25.0,30.0,34.0,39.0,28.0,26.0,35.0,28.0,19.0,38.0,26.0,22.0,35.0
Usuarios que esperaron tomar bicicleta: ,7.0,2.0,0.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.23333333333333334,0.06060606060606061,0.0,0.2,0.5294117647058824,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,20.506096960945836,0.14230568778674696,0.0,8.776131065783847,45.1729002369002,0.0,0.0,0.0,0.25323021195908624,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,187.7152475397586,72.7205837578598,0.0,197.30323418221474,254.79670433581816,0.0,0.0,0.0,30.52899033589307,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,16.0,20.0,38.0,16.0,20.0,29.0,37.0,22.0,23.0,27.0,21.0,31.0,26.0,24.0,32.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.2918280065267963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,30.725149060199783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-14.0,-13.0,13.0,-14.0,-14.0,-10.0,9.0,-4.0,-12.0,-1.0,2.0,-7.0,0.0,2.0,-3.0
