Usuarios que tomaron bicicleta: ,11.0,12.0,8.0,8.0,13.0,9.0,10.0,7.0,12.0,9.0,10.0,7.0,4.0,10.0,5.0
Usuarios que esperaron tomar bicicleta: ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,8.153507014006504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.47478745849979,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,220.5060344934447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.45723506790657,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,2.0,6.0,2.0,8.0,9.0,6.0,7.0,6.0,3.0,4.0,8.0,3.0,0.0,5.0,3.0
Usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para dejar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo llena: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balance: ,-9.0,-6.0,-6.0,0.0,-4.0,-3.0,-3.0,-1.0,-9.0,-5.0,-2.0,-4.0,-4.0,-5.0,-2.0
