Usuarios que tomaron bicicleta: ,31.0,48.0,40.0,37.0,39.0,49.0,48.0,37.0,47.0,39.0,51.0,39.0,36.0,32.0,48.0
Usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fracc. de usuarios que esperaron tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo promedio de espera para tomar bicicleta: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiempo que estuvo vacía: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usuarios que dejaron bicicleta: ,46.0,63.0,55.0,52.0,54.0,64.0,63.0,52.0,62.0,54.0,66.0,54.0,51.0,47.0,63.0
Usuarios que esperaron dejar bicicleta: ,24.0,35.0,20.0,19.0,32.0,47.0,42.0,27.0,28.0,35.0,30.0,30.0,26.0,29.0,43.0
Fracc. de usuarios que esperaron dejar bicicleta: ,0.5217391304347826,0.5555555555555556,0.36363636363636365,0.36538461538461536,0.5925925925925926,0.734375,0.6666666666666666,0.5192307692307693,0.45161290322580644,0.6481481481481481,0.45454545454545453,0.5555555555555556,0.5098039215686274,0.6170212765957447,0.6825396825396826
Tiempo promedio de espera para dejar bicicleta: ,38.629015070519614,42.13604862012393,34.83020744214169,28.569833956622347,58.284415992457795,26.938857382770717,64.40731163252404,51.080858768708474,39.28660778216384,64.1381879728826,32.36888049935324,49.83140010241153,25.264929345371183,55.618137414780925,54.99398585654823
Tiempo que estuvo llena: ,272.0686335104714,270.61220204080473,241.56831865020933,231.2191352605053,295.6737477698289,300.56656091325925,302.8049166173453,287.6909401102955,238.8737501446001,297.91133140126254,242.05706214371594,296.2489580617679,270.85775016247595,295.9674322166876,289.75062966924173
Balance: ,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
